Date,Course,Time,RaceCode,RaceType,SubType,Runners,Distance,Going,Class,Saddle,Draw,FormLine,Name,Age,Sex,Headgear,FirstGear,GearOn,CD,Gambled,BeatFav,LastRan,LastWon,RunsSince,HcapCount,Type,RunStyle,OR,Last_OR,HWM,LastWM,Form,Speed,Odds,OddsPos,DecOdds,MinOdds,MaxOdds,AvgOdds,Wins,Runs,HCrsWin,HCrsRun,HCrsStrk,HGngWin,HGngRun,HGngStrk,DistChange,HDisWin,HDisRun,HDisStrk,ClassChange,HClassWin,HClassRun,HClassStrk,HTotPrize,Trainer,TCrseWin,TCrseRun,TCrseStrk,TRTypeWin,TRTypeRun,TRTypeStrk,T14Win,T14Run,T14Strk,T30Win,T30Run,T30Strk,T60Win,T60Run,T60Strk,TJWin,TJRun,TJStrk,Jockey,JCrseWin,JCrseRun,JCrseStrk,JRTypeWin,JRTypeRun,JRTypeStrk,J14Win,J14Run,J14Strk,J30Win,J30Run,J30Strk,J60Win,J60Run,J60Strk,Owner,OCrseWin,OCrseRun,OCrseStrk,ORTypeWin,ORTypeRun,ORTypeStrk,O14Win,O14Run,O14Strk,O30Win,O30Run,O30Strk,O60Win,O60Run,O60Strk,Sire,SCrseWin,SCrseRun,SCrseStrk,SRTypeWin,SRTypeRun,SRTypeStrk,S14Win,S14Run,S14Strk,S30Win,S30Run,S30Strk,S60Win,S60Run,S60Strk,LastPerf,LastPerf_2,Fitness,Ability,Conditions,Vibes,Market,Rank,Travel,Shortlist,Tip,Position,Casualty,Status,RaceComment,WellHcap,FormRate,TForm,JForm
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,1,0,152,Dalkingstown,5,G,,N,,,,N,15,63,2,0,unexposed,Unknown,0,0,,0,105,104,7/2,2,4.7,4.7,4.8,4.72,1,3,0,0,0,1,1,100,SAME,0,0,0,SAME,1,3,33.33,2942,Peter Bowen,3,10,30,6,44,13.64,0,5,0,1,14,7.14,4,37,10.81,68,378,17.99,Sean Bowen,3,18,16.67,7,81,8.64,2,10,20,2,20,10,6,47,0,Roddy Owen & Paul Fullagar,1,4,25,4,14,28.57,0,0,0,0,3,0,0,6,0,Malinas (GER),0,5,0,43,361,11.91,2,5,40,3,12,25,5,20,25,1,2,1,1,2,2,2,2,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,2,0,B0,Danny Archer (IRE),4,G,,N,,,,N,154,0,999,0,unexposed,Unknown,0,0,,0,45,0,6/1,5,7.2,7,8.6,8.09,0,2,0,0,0,0,2,0,SAME,0,0,0,UP,0,0,0,0,Gordon Elliott,6,10,60,74,342,21.64,4,42,9.52,10,88,11.36,15,184,8.15,52,124,41.94,Richard Johnson,8,17,47.06,39,167,23.35,4,24,16.67,9,53,16.98,11,98,0,Camilla Sharples,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Court Cave (IRE),1,31,3.23,151,1402,10.77,4,18,22.22,7,40,17.5,13,81,16.05,3,3,3,3,2,3,2,5,,N,N,,,Runner,,empty,negative,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,3,0,,Definite Warrior (IRE),6,G,,N,,,,N,296,0,999,0,a debutant,Unknown,0,0,,0,0,0,7/2,1,4.6,4.6,5,4.9,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Brian Ellison,14,65,21.54,9,34,26.47,3,21,14.29,6,42,14.29,12,97,12.37,16,48,33.33,Brian Hughes,40,140,28.57,35,147,23.81,6,17,35.29,12,35,34.29,27,77,0,Julie & Phil Martin,3,8,37.5,3,6,50,0,0,0,0,0,0,0,2,0,Definite Article (GB),0,7,0,55,488,11.27,1,5,20,3,12,25,5,20,25,0,0,3,2,2,2,2,4,,N,N,,,Runner,,empty,empty,N,H
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,4,0,4-,Enzillerya (FR),5,G,ht,Y,,,,N,298,0,999,0,unexposed,Unknown,0,0,,0,108,82,20/1,6,21,20,21,20.05,0,1,0,1,0,0,1,0,SAME,0,0,0,SAME,0,1,0,167,Rose Dobbin,0,12,0,0,13,0,0,3,0,2,7,28.57,2,7,28.57,18,161,11.18,Craig Nichol,0,23,0,2,31,6.45,0,3,0,1,7,14.29,1,8,100,Mr & Mrs Duncan Davidson,0,3,0,0,5,0,0,0,0,1,1,100,1,1,100,Anzillero (GER),0,1,0,10,76,13.16,0,1,0,0,3,0,1,7,14.29,3,0,3,3,2,3,3,6,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,5,0,,Faruzi (FR),4,G,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,20/1,6,21,20,22,20.5,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Paul Webber,0,1,0,2,25,8,0,1,0,1,5,20,1,9,11.11,3,60,5,Richie McLernon,4,24,16.67,4,28,14.29,0,5,0,2,16,12.5,7,31,50,Cropredy Lawn Racing,0,0,0,0,0,0,0,0,0,1,1,100,1,2,50,Rajsaman (FR),0,0,0,13,174,7.47,1,6,16.67,1,10,10,2,24,8.33,0,0,3,3,2,3,3,6,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,6,0,50,Mally Collier,6,G,b,N,,,,N,211,0,999,0,unexposed,Unknown,0,0,,0,75,78,100/1,11,140,140,140,140,0,2,0,1,0,0,1,0,UP,0,0,0,SAME,0,2,0,0,Ronald Thompson,0,1,0,0,4,0,0,3,0,0,4,0,0,11,0,0,3,0,Nathan Moscrop,4,30,13.33,2,36,5.56,0,1,0,0,2,0,1,5,0,Ronald Thompson,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,Flying Legend (USA),0,6,0,8,132,6.06,0,1,0,0,3,0,0,3,0,3,3,3,3,2,3,3,10,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,7,0,9-6,Master Newton (IRE),4,G,,N,,,,N,223,0,999,0,unexposed,Rear,0,0,,0,44,46,33/1,10,38,38,38,38,0,2,0,0,0,0,1,0,SAME,0,0,0,SAME,0,2,0,0,Micky Hammond,15,124,12.1,7,47,14.89,0,13,0,1,19,5.26,4,49,8.16,2,53,3.77,Graham Lee,0,0,0,4,18,22.22,3,45,6.67,7,77,9.09,22,175,0,The Well Oiled Partnership,1,2,50,0,4,0,0,0,0,0,1,0,0,3,0,Mastercraftsman (IRE),2,7,28.57,266,2421,10.99,4,43,9.3,10,98,10.2,19,219,8.68,3,3,3,3,2,3,3,10,,N,N,,,Runner,,empty,negative,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,8,0,4,Order Of Thistle (IRE),4,G,,N,,,,N,229,0,999,0,unexposed,Unknown,0,0,,0,111,86,5/1,3,5.8,5.3,5.8,5.66,0,1,0,0,0,0,0,0,SAME,0,0,0,SAME,0,1,0,215,Lucinda Russell,1,2,50,4,60,6.67,3,26,11.54,4,38,10.53,4,45,8.89,21,219,9.59,Blair Campbell,1,4,25,2,32,6.25,1,11,9.09,1,13,7.69,1,14,16.28,Mrs Fitri Hay,0,0,0,0,3,0,2,5,40,4,17,23.53,7,43,16.28,High Chaparral (IRE),1,7,14.29,137,1496,9.16,1,18,5.56,2,39,5.13,6,78,7.69,1,0,3,1,2,2,2,3,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,9,0,504,Wild Gypsy Boy,4,G,,N,,,,N,146,0,999,0,unexposed,Unknown,0,0,,0,87,91,33/1,9,30,30,30,30,0,3,0,0,0,0,0,0,SAME,0,0,0,SAME,0,3,0,215,Micky Hammond,15,124,12.1,7,47,14.89,0,13,0,1,19,5.26,4,49,8.16,15,124,12.1,Miss Becky Smith,4,26,15.38,1,11,9.09,0,3,0,0,4,0,2,19,0,The Golden Cuckoo,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,Intikhab (USA),0,3,0,54,552,9.78,2,6,33.33,3,15,20,7,43,16.28,2,3,3,3,2,3,3,9,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,10,0,8,Bold Pearl (IRE),4,F,,N,,,,N,18,0,999,0,unexposed,Unknown,0,0,,0,114,4,5/1,4,6,5.9,6,5.94,0,1,0,0,0,0,1,0,SAME,0,0,0,UP,0,0,0,0,Gavin Cromwell,1,2,50,8,55,14.55,2,31,6.45,11,70,15.71,19,150,12.67,0,1,0,Tom O'Brien,2,4,50,4,60,6.67,0,2,0,0,10,0,2,26,20,Ms Kiva O'Brien,0,0,0,2,9,22.22,0,2,0,1,8,12.5,2,10,20,Califet (FR),2,18,11.11,27,205,13.17,0,2,0,0,6,0,0,10,0,1,0,1,1,2,2,2,1,,N,Y,,,Runner,,empty,positive,N,N
2019-10-01,SEDGEFIELD,5:00,NHF,OTHER,Nhf,11,16,Good To Soft,5,11,0,,Lady Vinetta,4,F,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,23/1,8,24,24,24,24,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Gillian Boanas,0,8,0,0,26,0,0,1,0,0,2,0,0,8,0,4,57,7.02,Ross Chapman,6,40,15,3,53,5.66,0,5,0,0,8,0,2,14,0,The Thoughtful Partnership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sulamani (IRE),2,10,20,66,644,10.25,0,10,0,1,16,6.25,5,31,16.13,0,0,3,3,2,3,3,8,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,1,0,PP-5PP3,Real Warrior (IRE),8,G,h,N,,,,N,27,0,999,5,unexposed,Leads,102,102,,0,111,98,13/1,8,14,13,13.5,13.08,0,9,0,4,0,0,5,0,SAME,0,1,0,DOWN,0,0,0,4519,Charles Pogson,1,35,2.86,4,65,6.15,0,1,0,0,4,0,0,8,0,3,9,33.33,Charlie Todd,3,16,18.75,7,59,11.86,0,1,0,1,7,14.29,2,15,0,Charles Pogson John Allott,0,3,0,0,7,0,0,0,0,0,1,0,0,2,0,Tikkanen (USA),1,16,6.25,39,424,9.2,1,1,100,1,4,25,1,11,9.09,2,3,1,1,2,3,2,3,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,2,0,5-38536,Twotwothree (IRE),6,G,t,N,Y,,,N,179,0,999,1,exposed,Unknown,98,100,,0,74,56,9/1,5,10,9,10,9.05,0,12,0,0,0,0,3,0,DOWN,0,0,0,DOWN,0,0,0,350,Oliver Greenall,0,7,0,6,63,9.52,0,6,0,0,8,0,0,22,0,4,29,13.79,Paddy Brennan,2,36,5.56,50,346,14.45,0,6,0,2,10,20,2,19,0,"Evason, Hewitt, Michaelson And Walsh",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Shantou (USA),2,14,14.29,135,1043,12.94,2,7,28.57,6,22,27.27,11,54,20.37,3,2,2,2,2,3,2,7,,N,N,,,Runner,,negative,negative,C,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,3,0,U5P116,Hurricane Rita (FR),9,M,p,N,,CD,,N,102,113,1,12,in form,Unknown,97,87,87,87,100,102,5/1,2,5.8,5.8,5.8,5.8,4,37,1,6,16.67,2,17,11.76,DOWN,1,2,50,SAME,2,9,22.22,10541,Conor Dore,1,14,7.14,2,15,13.33,0,1,0,0,2,0,1,3,33.33,2,4,50,A P Heskin,4,17,23.53,31,173,17.92,1,3,33.33,2,7,28.57,4,16,0,Barford Farm,1,1,100,2,5,40,0,0,0,0,0,0,0,0,0,Sagamix (FR),1,10,10,15,116,12.93,0,1,0,0,1,0,1,3,33.33,3,1,2,1,3,3,2,5,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,4,0,58-3365,Joly Maker (IRE),5,G,,N,,,,N,70,0,999,2,exposed,Midfield,92,93,,0,80,93,6/1,4,6.8,6.4,7.2,6.87,0,14,0,1,0,0,9,0,SAME,0,1,0,SAME,0,2,0,700,Jonjo O'Neill,8,58,13.79,46,359,12.81,3,11,27.27,5,20,25,7,38,18.42,32,214,14.95,Jonjo O'Neill Jr,3,15,20,15,94,15.96,3,11,27.27,5,14,35.71,6,18,15.15,John P McManus,4,29,13.79,159,1172,13.57,2,17,11.76,11,85,12.94,25,165,15.15,Saddler Maker (IRE),0,5,0,37,220,16.82,0,1,0,0,1,0,0,3,0,3,3,2,2,3,2,2,4,,N,N,,,Runner,,negative,negative,H,H
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,5,0,6-14212,Two Hoots (IRE),8,G,tp,N,,,,N,161,179,1,17,in form,Rear,90,88,84,84,96,110,11/2,3,6.6,6.6,6.8,6.68,2,23,0,2,0,1,10,10,DOWN,0,4,0,DOWN,0,7,0,18428,Joanne Foster,1,9,11.11,8,55,14.55,0,0,0,0,1,0,0,5,0,1,6,16.67,Jamie Hamilton,0,22,0,10,180,5.56,1,4,25,1,7,14.29,2,11,0,Reign It In 2,0,2,0,2,9,22.22,0,0,0,0,0,0,0,0,0,Tikkanen (USA),1,16,6.25,39,424,9.2,1,1,100,1,4,25,1,11,9.09,1,1,1,1,2,2,2,2,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,6,0,715254,Torrent Des Mottes (FR),8,G,tp,N,,,,N,27,196,4,5,a sleeper,Unknown,89,89,84,84,100,96,11/1,7,12,12,12,12,1,19,0,7,0,1,16,6.25,SAME,0,2,0,DOWN,1,2,50,5697,John Cornwall,0,16,0,3,49,6.12,0,0,0,0,2,0,0,2,0,2,9,22.22,Patrick Cowley,5,25,20,10,68,14.71,0,0,0,0,2,0,0,2,0,J R Cornwall,0,16,0,3,49,6.12,0,0,0,0,2,0,0,2,0,Montmartre (FR),0,7,0,24,194,12.37,0,2,0,0,6,0,1,12,8.33,3,3,2,2,3,3,2,9,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,7,0,43U73-5,Jackthejourneyman (IRE),10,G,tb,N,,,,N,45,554,6,23,in form,Unknown,88,88,102,87,93,94,10/1,6,11,10,11,10.38,3,35,0,1,0,1,24,4.17,DOWN,0,7,0,SAME,2,7,28.57,19987,Tom Gretton,1,11,9.09,9,81,11.11,0,1,0,0,6,0,1,12,8.33,2,37,5.41,Robert Dunne,2,22,9.09,31,255,12.16,0,2,0,0,3,0,0,3,0,Edmund O'Reilly Hyland,0,1,0,1,8,12.5,0,0,0,0,0,0,0,3,0,Beneficial (GB),4,52,7.69,254,2410,10.54,2,17,11.76,6,47,12.77,7,79,8.86,1,1,2,1,3,3,2,6,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,8,0,121-PP4,Centreofexcellence (IRE),8,G,tp,N,,D,,N,23,307,3,7,exposed,Leads,84,89,87,87,97,108,15/1,10,15.5,15.5,22,16.31,4,28,0,2,0,1,16,6.25,DOWN,1,4,25,DOWN,0,3,0,12904,Steve Flook,0,6,0,2,48,4.17,0,2,0,0,7,0,0,17,0,2,21,9.52,Max Kendrick,1,13,7.69,7,63,11.11,0,3,0,0,5,0,0,10,0,Mrs P Corbett & Mrs A Thomas,0,2,0,2,8,25,0,0,0,0,1,0,0,1,0,Oscar (IRE),3,52,5.77,259,2233,11.6,3,12,25,3,40,7.5,7,77,9.09,3,3,2,2,3,3,2,10,,N,N,,,Runner,,positive,neutral,C,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,9,0,126868,Polo The Mumm (FR),9,G,tb,N,,,,N,21,180,5,12,exposed,Unknown,83,87,83,83,95,105,14/1,9,15,14.5,23,16.06,4,30,0,0,0,3,17,17.65,DOWN,0,0,0,DOWN,0,5,0,18912,Alexandra Dunn,1,10,10,9,108,8.33,0,6,0,2,25,8,5,76,6.58,0,3,0,Bryony Frost,4,19,21.05,43,213,20.19,1,5,20,2,11,18.18,3,25,0,The Welch Dennis Partnership,0,0,0,1,3,33.33,0,0,0,0,1,0,0,2,0,Great Journey (JPN),0,0,0,5,78,6.41,0,1,0,0,3,0,0,5,0,3,2,2,2,2,3,2,8,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,SOUTHWELL,2:10,CHS,HANDICAP,HCapChs,10,15,Good,5,10,0,455431,Dragon Khan (IRE),10,G,t,N,,D,,N,43,43,0,4,in form,Unknown,82,78,78,78,88,109,4/1,1,4.9,4.9,4.9,4.9,3,56,0,2,0,1,16,6.25,DOWN,0,2,0,DOWN,0,2,0,5753,Rosemary Gasson,0,16,0,7,34,20.59,0,0,0,0,2,0,1,4,25,7,77,9.09,Ben Poste,1,48,2.08,32,184,17.39,0,4,0,0,11,0,1,22,25,Mrs Rosemary Gasson,0,16,0,7,34,20.59,0,0,0,0,2,0,1,4,25,Dr Fong (USA),0,2,0,3,74,4.05,0,0,0,0,1,0,1,2,50,1,1,2,2,2,1,2,1,,N,Y,,,Runner,,neutral,negative,N,N
2019-10-01,SOUTHWELL,2:40,CHS,HANDICAP,HCapChs,4,23,Good,4,1,0,74-21,Manofthemountain (IRE),6,G,,N,,,,N,31,31,0,1,unexposed,Rear,114,110,110,110,124,103,6/4,1,2.56,2.44,2.56,2.5,1,4,0,0,0,1,2,50,DOWN,0,0,0,SAME,1,1,100,5946,Emma Lavelle,2,9,22.22,15,156,9.62,1,1,100,1,7,14.29,3,15,20,20,112,17.86,Adam Wedge,3,41,7.32,43,340,12.65,4,14,28.57,4,30,13.33,9,54,14.29,Paul G Jacobs,0,1,0,1,1,100,0,0,0,0,1,0,1,7,14.29,Mahler (GB),6,56,10.71,162,1393,11.63,0,14,0,1,45,2.22,7,98,7.14,1,2,2,1,2,1,2,1,,N,Y,,,Runner,,positive,neutral,N,H
2019-10-01,SOUTHWELL,2:40,CHS,HANDICAP,HCapChs,4,23,Good,4,2,0,5-16U61,Our Reward (IRE),9,G,p,N,,CD,,N,27,27,0,10,exposed,Leads,100,105,,0,85,93,7/2,2,4.5,4.2,5.5,5.14,5,28,1,1,100,4,17,23.53,DOWN,0,4,0,SAME,0,10,0,6941,Jamie Snowden,6,16,37.5,22,143,15.38,0,3,0,3,10,30,6,24,25,2,8,25,Ben Hicks,1,4,25,0,4,0,0,0,0,1,2,50,1,2,100,Heart Racing Hr3 And Andrew Humphrey,1,1,100,0,3,0,0,0,0,1,1,100,1,1,100,Morozov (USA),3,11,27.27,43,389,11.05,0,2,0,1,6,16.67,2,13,15.38,1,3,1,2,3,2,2,2,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,SOUTHWELL,2:40,CHS,HANDICAP,HCapChs,4,23,Good,4,3,0,8-43P21,Trumps Benefit (IRE),6,G,ht,N,,D,,N,21,21,0,3,unexposed,Unknown,99,93,93,93,96,97,4/1,4,5,4.2,5.2,4.44,1,8,0,1,0,1,6,16.67,UP,0,0,0,SAME,1,1,100,5843,Peter Bowen,5,29,17.24,62,339,18.29,0,5,0,1,14,7.14,4,37,10.81,31,249,12.45,James Bowen,6,29,20.69,55,328,16.77,0,8,0,3,17,17.65,5,30,50,C P Civil Engineering Uk Ltd,0,0,0,1,3,33.33,0,0,0,1,1,100,1,2,50,Beneficial (GB),4,52,7.69,254,2410,10.54,2,17,11.76,6,47,12.77,7,79,8.86,1,2,1,1,2,3,2,4,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,SOUTHWELL,2:40,CHS,HANDICAP,HCapChs,4,23,Good,4,4,0,00-2341,Kildaven Spider (IRE),8,M,,N,,CD,G,N,44,44,0,1,in form,Unknown,95,91,91,91,131,108,4/1,3,4.8,4.6,4.8,4.61,1,16,1,2,50,1,5,20,SAME,1,1,100,SAME,1,1,100,4289,Julia Brooke,2,8,25,3,19,15.79,0,5,0,0,7,0,3,12,25,0,1,0,Jamie Hamilton,0,22,0,10,180,5.56,1,4,25,1,7,14.29,2,11,0,M T Buckley & Julia Brooke Racing Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daylami (IRE),3,9,33.33,27,246,10.98,0,1,0,0,2,0,2,7,28.57,1,3,2,1,2,2,2,3,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,1,0,623-301,Diomede Des Mottes (FR),6,G,t,N,,D,,N,187,187,0,1,unexposed,Rear,129,121,,0,130,110,11/10,1,2.08,2.04,2.18,2.1,1,6,0,0,0,1,1,100,UP,0,0,0,UP,0,4,0,6102,Dan Skelton,22,97,22.68,194,1117,17.37,1,12,8.33,1,22,4.55,4,45,8.89,271,1214,22.32,Harry Skelton,18,76,23.68,169,821,20.58,1,8,12.5,1,16,6.25,3,37,0,Belbroughton Racing Club,0,0,0,1,14,7.14,0,0,0,0,0,0,0,0,0,Kapgarde (FR),1,11,9.09,76,576,13.19,0,9,0,0,16,0,0,23,0,1,3,3,3,2,3,2,6,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,2,0,34-2,Big Nasty,6,G,,N,,,,N,173,0,999,0,unexposed,Unknown,0,0,,0,133,107,10/3,2,4.1,4.1,4.1,4.1,0,3,0,0,0,0,1,0,DOWN,0,1,0,SAME,0,1,0,1202,Martin Keighley,7,33,21.21,25,242,10.33,2,9,22.22,2,13,15.38,4,25,16,5,41,12.2,Leighton Aspell,5,25,20,57,417,13.67,1,7,14.29,3,14,21.43,5,24,0,Peel Racing Syndicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Sam Bellamy (IRE),0,19,0,97,887,10.94,1,5,20,1,12,8.33,3,24,12.5,1,2,1,1,1,2,2,1,,N,Y,,,Runner,,empty,positive,N,N
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,3,0,84,Champagne Vintage (IRE),6,G,,N,,,,N,30,0,999,0,unexposed,Unknown,0,0,,0,80,84,100/1,7,120,120,120,120,0,2,0,1,0,0,2,0,SAME,0,0,0,UP,0,0,0,205,J R Jenkins,0,4,0,0,21,0,0,4,0,0,13,0,0,33,0,0,10,0,Brendan Powell,1,15,6.67,11,317,3.47,2,5,40,4,16,25,8,27,0,Barry Silkman And Sarah Parker,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,Stowaway (GB),5,35,14.29,214,1849,11.57,2,9,22.22,8,32,25,11,66,16.67,3,3,2,3,2,3,3,7,,N,N,,,Runner,,empty,negative,C,N
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,4,0,23-22P7,Len Brennan (IRE),6,G,,N,,,,N,168,0,999,0,unexposed,Prominent,120,0,,0,124,103,5/1,3,6.2,6,6,6,0,8,0,0,0,0,4,0,UP,0,0,0,UP,0,0,0,477,Tim Vaughan,5,38,13.16,48,495,9.7,1,9,11.11,2,21,9.52,4,37,10.81,45,433,10.39,Alan Johns,3,25,12,25,331,7.55,0,6,0,0,15,0,0,27,0,The Oxymorons,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Westerner (GB),6,52,11.54,243,1976,12.3,1,18,5.56,5,46,10.87,7,83,8.43,3,3,3,1,2,2,2,3,,N,N,,,Runner,,negative,neutral,N,C
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,5,0,F4,Peter's Portrait (IRE),6,G,,N,,D,,N,185,0,999,0,unexposed,Unknown,0,0,,0,65,76,17/1,5,17.5,16,20,17.09,0,2,0,0,0,0,2,0,SAME,0,0,0,SAME,0,2,0,301,Charlie Longsdon,7,42,16.67,20,276,7.25,3,11,27.27,4,21,19.05,4,25,16,9,55,16.36,Aidan Coleman,11,58,18.97,101,647,15.61,3,8,37.5,6,19,31.58,7,32,0,Four Nags And A Horse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portrait Gallery (IRE),0,0,0,18,167,10.78,1,1,100,1,1,100,1,1,100,3,3,3,3,2,3,2,4,,N,N,,,Runner,,empty,negative,H,H
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,6,0,40-9717,Princess Nearco (IRE),5,M,,N,,C,,N,9,27,1,0,in form,Rear,0,0,,0,131,101,11/1,4,12.5,11.5,13.5,12.48,2,20,1,1,100,1,9,11.11,UP,0,0,0,SAME,1,1,100,3769,Liam Bailey,2,3,66.67,2,9,22.22,1,8,12.5,4,21,19.05,5,41,12.2,1,4,25,Billy Garritty,1,7,14.29,13,89,14.61,0,0,0,2,4,50,2,7,0,"Mrs C M Clarke, Foulrice Park Racing Ltd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elzaam (AUS),1,1,100,74,824,8.98,3,28,10.71,7,56,12.5,10,123,8.13,3,1,2,1,2,2,2,2,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SOUTHWELL,3:10,HDL,OTHER,Hdl,7,23,Good,4,7,0,46,Miss Zip (IRE),6,M,,N,,,,N,63,0,999,0,unexposed,Unknown,0,0,,0,87,80,33/1,6,30,21,32,26.86,0,2,0,0,0,0,1,0,UP,0,0,0,UP,0,1,0,301,Evan Williams,2,36,5.56,60,576,10.42,0,11,0,1,23,4.35,3,33,9.09,10,72,13.89,Isabel Williams,0,2,0,11,62,17.74,0,2,0,1,4,25,1,5,0,Tony Cromwell & Partner,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Getaway (GER),4,29,13.79,169,1449,11.66,4,11,36.36,5,34,14.71,10,70,14.29,3,2,3,3,2,3,3,5,,N,N,,,Runner,,empty,neutral,N,N
2019-10-01,SOUTHWELL,3:40,HDL,HANDICAP,HCapHdl,13,20,Good,4,1,0,65503P-,Mountain Ranger (IRE),7,G,,N,,,,N,274,767,9,3,exposed,Rear,112,112,,0,89,52,40/1,12,46,46,46,46,1,12,0,0,0,0,5,0,UP,0,2,0,DOWN,0,1,0,948,Alex Hales,3,32,9.38,21,177,11.86,0,2,0,2,10,20,8,25,32,0,4,0,William Kennedy,1,14,7.14,29,354,8.19,0,0,0,1,2,50,1,8,23.08,Golden Equinox Racing,0,0,0,0,0,0,0,1,0,0,4,0,3,13,23.08,Mountain High (IRE),1,6,16.67,50,460,10.87,0,6,0,0,15,0,3,27,11.11,3,3,3,3,3,3,3,11,,N,N,,,Runner,,negative,negative,N,N
